CGG_NM,STDG_NM,MNO,SNO,BLDG_NM,JIBUN_ADDR,LAT,LON,GEOCODE_METHOD
도봉구,방학동,716,1,이에스에이아파트3,서울특별시 도봉구 방학동 716-1,37.6665592478836,127.044882127345,address
중구,흥인동,3,4,우일타운,서울특별시 중구 흥인동 3-4,37.5674299944468,127.016528447054,address
강서구,화곡동,1148,0,우장산롯데,서울특별시 강서구 화곡동 1148,37.552461665687,126.846487416103,address
강남구,논현동,118,8,더원센트럴,서울특별시 강남구 논현동 118-8,37.517191140506,127.039686366862,address
송파구,잠실동,86,0,아시아선수촌아파트,서울특별시 송파구 잠실동 86,37.5080454085035,127.076646227498,address
구로구,고척동,335,0,예주유니츠,서울특별시 구로구 고척동 335,37.5065646155269,126.861059985494,address
송파구,풍납동,509,0,씨티극동1,서울특별시 송파구 풍납동 509,37.5396083679765,127.118207511633,address
광진구,광장동,250,0,신동아파밀리에,서울특별시 광진구 광장동 250,37.5469362093814,127.10483401307,address
노원구,공릉동,568,6,씨엠아파트,서울특별시 노원구 공릉동 568-6,37.6227688224453,127.07329808795,address
송파구,마천동,304,0,마천동금호타운1,서울특별시 송파구 마천동 304,37.4947059157385,127.153312757848,address
도봉구,쌍문동,733,0,솔밭노블리안,서울특별시 도봉구 쌍문동 733,37.6550483819526,127.013795880628,address
영등포구,영등포동5가,24,0,동남,서울특별시 영등포구 영등포동5가 24,37.5205998949029,126.905664809248,address
중구,신당동,432,1957,신신(2차),서울특별시 중구 신당동 432-1957,37.5510327107942,127.0051850711,address
노원구,월계동,775,0,대우,서울특별시 노원구 월계동 775,37.633188969017,127.051353745494,address
성동구,금호동2가,1,0,신금호파크자이,서울특별시 성동구 금호동2가 1,37.5554463365528,127.01862075193,address
중랑구,상봉동,83,1,더샵 퍼스트월드,서울특별시 중랑구 상봉동 83-1,37.5958891997846,127.092025167035,address
강북구,수유동,648,0,수유벽산2차,서울특별시 강북구 수유동 648,37.6434093126405,127.017743258536,address
은평구,신사동,155,1,신성,서울특별시 은평구 신사동 155-1,37.5898530826788,126.90511245446,address
종로구,신교동,6,13,신현(101동),서울특별시 종로구 신교동 6-13,37.5835825115131,126.967866600247,address
강서구,마곡동,429,0,벽산,서울특별시 강서구 마곡동 429,37.5757346149338,126.837836153319,address
광진구,자양동,809,0,자양강변I-Park,서울특별시 광진구 자양동 809,37.5313074199095,127.069650109926,address
동대문구,이문동,292,10,이문동웰츠타워,서울특별시 동대문구 이문동 292-10,37.5984785520783,127.061915413884,address
마포구,신공덕동,174,0,공덕아이파크,서울특별시 마포구 신공덕동 174,37.5446740470437,126.95605352897,address
성동구,금호동1가,1823,0,e편한세상신금호파크힐스,서울특별시 성동구 금호동1가 1823,37.5542846887812,127.022691811161,address
강동구,길동,343,1,현대웰하임(101동),서울특별시 강동구 길동 343-1,37.541067196153,127.145467342144,address
양천구,신월동,458,1,새롬,서울특별시 양천구 신월동 458-1,37.5264656682433,126.845102148411,address
용산구,한남동,263,10,성아1,서울특별시 용산구 한남동 263-10,37.5342112065771,127.008636411833,address
노원구,월계동,926,0,한일1,서울특별시 노원구 월계동 926,37.6219706775366,127.061560974006,address
강서구,화곡동,1065,2,한울에이치밸리움B동,서울특별시 강서구 화곡동 1065-2,37.5416178808637,126.838448339782,address
서대문구,남가좌동,396,0,DMC금호리첸시아,서울특별시 서대문구 남가좌동 396,37.5707257037215,126.915919931548,address
강서구,내발산동,742,0,마곡수명산파크1단지,서울특별시 강서구 내발산동 742,37.554378050436,126.830206010388,address
구로구,신도림동,647,0,대림e-편한세상5,서울특별시 구로구 신도림동 647,37.5070381442343,126.880726434458,address
은평구,불광동,632,0,남해그린힐,서울특별시 은평구 불광동 632,37.6137762058735,126.934287605774,address
강남구,논현동,241,1,논현파라곤,서울특별시 강남구 논현동 241-1,37.5165525364258,127.040139165715,address
강남구,논현동,62,3,"청학아파트에이동,비동,씨동",서울특별시 강남구 논현동 62-3,37.5202894417201,127.032215511612,address
양천구,신월동,986,8,용민홈타워빌,서울특별시 양천구 신월동 986-8,37.5186658209107,126.836895975546,address
중랑구,면목동,1537,0,용마산하늘채,서울특별시 중랑구 면목동 1537,37.5724757281377,127.087033475684,address
광진구,군자동,360,20,광진동양파라곤1단지,서울특별시 광진구 군자동 360-20,37.5485572754677,127.070202436432,address
은평구,구산동,18,10,캐슬아파트(18-10),서울특별시 은평구 구산동 18-10,37.6090683780209,126.912888113785,address
영등포구,양평동3가,103,0,태승훼밀리,서울특별시 영등포구 양평동3가 103,37.5265541470044,126.887150998587,address
서대문구,홍제동,335,10,초원드림빌,서울특별시 서대문구 홍제동 335-10,37.5870041748332,126.937106803578,address
강동구,성내동,599,0,우림루미아트,서울특별시 강동구 성내동 599,37.5329047947587,127.135288985051,address
서초구,잠원동,158,0,래미안신반포팰리스,서울특별시 서초구 잠원동 158,37.5148594201223,127.012330117206,address
용산구,용산동5가,24,1,용산파크타워(24-1),서울특별시 용산구 용산동5가 24-1,37.5233187069721,126.97281622163,address
성동구,하왕십리동,992,0,무학현대,서울특별시 성동구 하왕십리동 992,37.5611862139671,127.027854212704,address
서초구,잠원동,159,0,아크로리버뷰신반포,서울특별시 서초구 잠원동 159,37.5145730619388,127.007080447295,address
강동구,암사동,422,26,암사e편한세상,서울특별시 강동구 암사동 422-26,37.5512824427224,127.138884127153,address
영등포구,문래동3가,97,0,문래금호어울림,서울특별시 영등포구 문래동3가 97,37.519074190752,126.897615078392,address
도봉구,쌍문동,713,0,에덴,서울특별시 도봉구 쌍문동 713,37.6603210622453,127.039518090698,address
은평구,증산동,164,5,목화,서울특별시 은평구 증산동 164-5,37.5854259051109,126.910811502609,address
마포구,공덕동,188,108,마포현대,서울특별시 마포구 공덕동 188-108,37.5502197140808,126.949775701926,address
구로구,구로동,685,222,주공1,서울특별시 구로구 구로동 685-222,37.4935973219516,126.875504296971,address
서초구,반포동,60,5,반포미도2차아파트,서울특별시 서초구 반포동 60-5,37.5023618079689,127.007495703107,address
관악구,신림동,1718,0,보라매갑을,서울특별시 관악구 신림동 1718,37.4891219909489,126.921922382389,address
성북구,정릉동,1025,0,정릉힐스테이트,서울특별시 성북구 정릉동 1025,37.6028250097742,127.015555006077,address
성동구,성수동1가,718,0,트리마제,서울특별시 성동구 성수동1가 718,37.5388239825147,127.045045893181,address
구로구,신도림동,691,0,대림3,서울특별시 구로구 신도림동 691,37.5068509675721,126.877954767058,address
강서구,마곡동,1565,0,길훈,서울특별시 강서구 마곡동 1565,37.5689193920077,126.822243342114,address
강서구,내발산동,680,5,천우명덕,서울특별시 강서구 내발산동 680-5,37.5530469680384,126.835072607156,address
강동구,천호동,333,55,천호e-편한세상,서울특별시 강동구 천호동 333-55,37.5443676371512,127.124337813111,address
강북구,수유동,269,25,청솔(269-25),서울특별시 강북구 수유동 269-25,37.6469202002366,127.018179891659,address
관악구,남현동,1058,7,현대이즈빌,서울특별시 관악구 남현동 1058-7,37.4760062348057,126.977967011926,address
강남구,도곡동,961,0,현대아파트1동~3동,서울특별시 강남구 도곡동 961,37.4889635443741,127.038017284005,address
금천구,독산동,1142,0,한아마인드,서울특별시 금천구 독산동 1142,37.4670144360773,126.89410320597,address
성동구,행당동,147,0,서울숲삼부아파트,서울특별시 성동구 행당동 147,37.5599261876545,127.037549092954,address
성동구,행당동,380,0,서울숲리버뷰자이,서울특별시 성동구 행당동 380,37.5551406328318,127.038383152493,address
구로구,개봉동,473,0,상우,서울특별시 구로구 개봉동 473,37.4936986929115,126.860969951003,address
구로구,고척동,325,0,경남1,서울특별시 구로구 고척동 325,37.5053490409378,126.862730314835,address
강남구,도곡동,967,0,경남,서울특별시 강남구 도곡동 967,37.4888731448198,127.040803692142,address
금천구,시흥동,1006,0,벽산3,서울특별시 금천구 시흥동 1006,37.4531329985761,126.917763976913,address
은평구,대조동,31,17,장미아파트,서울특별시 은평구 대조동 31-17,37.6099256076372,126.926140990575,address
서대문구,연희동,106,2,삼우장미,서울특별시 서대문구 연희동 106-2,37.5723363708354,126.928579755582,address
동대문구,답십리동,494,2,우창프라자,서울특별시 동대문구 답십리동 494-2,37.5664757976441,127.053850726268,address
동작구,사당동,240,15,제일,서울특별시 동작구 사당동 240-15,37.4829255590342,126.969553932208,address
동작구,사당동,1145,0,사당해그린,서울특별시 동작구 사당동 1145,37.4918891020579,126.963364961211,address
영등포구,양평동2가,45,0,상록수,서울특별시 영등포구 양평동2가 45,37.5237774483018,126.883540257535,address
구로구,천왕동,280,0,천왕연지타운1단지,서울특별시 구로구 천왕동 280,37.4863835703857,126.840081687518,address
구로구,궁동,236,4,뉴파인,서울특별시 구로구 궁동 236-4,37.4964727330254,126.825844477406,address
광진구,자양동,779,11,구의현대하이엘,서울특별시 광진구 자양동 779-11,37.5378869213256,127.082981639519,address
노원구,공릉동,705,0,동부아파트,서울특별시 노원구 공릉동 705,37.6280770755128,127.078617310086,address
용산구,원효로1가,133,3,리첸시아용산A,서울특별시 용산구 원효로1가 133-3,37.5382765617916,126.967363197885,address
강서구,염창동,255,0,무학,서울특별시 강서구 염창동 255,37.5513949211236,126.876557322294,address
양천구,목동,405,0,목동대림,서울특별시 양천구 목동 405,37.5234409623785,126.874178335257,address
강서구,화곡동,56,100,동진빌라(56-100),서울특별시 강서구 화곡동 56-100,37.5400135512219,126.851622678229,address
양천구,신월동,1040,0,신월2차미소지움,서울특별시 양천구 신월동 1040,37.5216230033302,126.845268947561,address
동대문구,휘경동,366,0,동일스위트리버,서울특별시 동대문구 휘경동 366,37.5874102629887,127.068693094024,address
노원구,중계동,364,0,동진신안,서울특별시 노원구 중계동 364,37.649753153864,127.078467913085,address
마포구,신공덕동,167,0,대우메트로디오빌,서울특별시 마포구 신공덕동 167,37.5434945824726,126.952869805451,address
동작구,사당동,1138,0,삼호그린,서울특별시 동작구 사당동 1138,37.4860478279044,126.965319490538,address
양천구,신월동,1055,0,신정두산위브,서울특별시 양천구 신월동 1055,37.5189928802422,126.845676287504,address
강동구,성내동,419,1,둔촌역청구,서울특별시 강동구 성내동 419-1,37.5294111567593,127.133155304479,address
노원구,중계동,600,0,극동의푸른별1차,서울특별시 노원구 중계동 600,37.6450196152645,127.081845436388,address
강서구,화곡동,923,10,남광쉐르빌(923-10),서울특별시 강서구 화곡동 923-10,37.5291011095184,126.840575773786,address
송파구,오금동,26,3,다성파크뷰,서울특별시 송파구 오금동 26-3,37.5069982996325,127.131109654553,address
은평구,대조동,26,14,대경아르체아파트,서울특별시 은평구 대조동 26-14,37.6091151387602,126.92638279783,address
송파구,오금동,2,0,대림,서울특별시 송파구 오금동 2,37.5102363253288,127.129149666425,address
송파구,문정동,62,5,현대(62-5),서울특별시 송파구 문정동 62-5,37.485667884485,127.125888204464,address
강동구,성내동,448,5,광남캐스빌(448-5),서울특별시 강동구 성내동 448-5,37.5246586010541,127.128642376017,address
광진구,구의동,611,0,구의현대2단지,서울특별시 광진구 구의동 611,37.5386275109447,127.095874079019,address
